Time,VAV WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 3:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 3:Des Heat Cap [W],VAV WITH REHEAT:DesPer 3:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 3:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 3:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 4:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 4:Des Heat Cap [W],VAV WITH REHEAT:DesPer 4:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 4:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 4:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 5:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 5:Des Heat Cap [W],VAV WITH REHEAT:DesPer 5:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 5:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 5:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 6:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 6:Des Heat Cap [W],VAV WITH REHEAT:DesPer 6:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 6:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 6:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 7:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 7:Des Heat Cap [W],VAV WITH REHEAT:DesPer 7:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 7:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 7:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 1:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 1:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 1:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 2:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 2:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 2:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 2:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 2:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 3:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 3:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 3:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 3:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 3:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 4:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 4:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 4:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 4:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 4:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 5:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 5:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 5:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 5:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 5:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 6:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 6:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 6:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 6:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 6:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 7:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 7:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 7:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 7:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 7:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 1:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 1:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 1:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 2:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 2:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 2:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 2:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 2:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 3:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 3:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 3:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 3:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 3:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 4:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 4:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 4:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 4:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 4:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 5:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 5:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 5:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 5:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 5:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 6:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 6:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 6:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 6:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 6:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 7:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 7:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 7:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 7:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 7:Des Tot Cool Cap [W]
00:10:00,8.599332E-01,0.000000E+00,8.599332E-01,8.019817E+03,1.917066E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.563372E+03,1.494151E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.378006E+03,2.093291E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.378006E+03,2.093291E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.019817E+03,1.917066E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.563372E+03,1.494151E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.378006E+03,2.093291E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.378006E+03,2.093291E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,8.255711E+00,9.401829E+04,2.069797E+05,3.506533E-01,0.000000E+00,8.097522E+00,9.086421E+04,2.037283E+05,3.506533E-01,0.000000E+00,8.188220E+00,9.260441E+04,2.074403E+05,3.506533E-01,0.000000E+00,8.184067E+00,9.255861E+04,2.073490E+05,3.506533E-01,1.296674E+04,5.376978E+00,4.305582E+04,1.404473E+05,3.506533E-01,6.483368E+03,5.250385E+00,4.830670E+04,1.459958E+05,3.506533E-01,1.272009E+04,5.404721E+00,4.364183E+04,1.407789E+05
00:20:00,8.599332E-01,0.000000E+00,8.599332E-01,7.939455E+03,1.908828E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.483009E+03,1.468773E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.297643E+03,2.065660E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.297643E+03,2.065660E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.939455E+03,1.908828E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.483009E+03,1.468773E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.297643E+03,2.065660E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.297643E+03,2.065660E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,8.049596E+00,9.171176E+04,2.044653E+05,3.506533E-01,0.000000E+00,7.891827E+00,8.856218E+04,2.011526E+05,3.506533E-01,0.000000E+00,7.982254E+00,9.029946E+04,2.048571E+05,3.506533E-01,0.000000E+00,7.978165E+00,9.025436E+04,2.047688E+05,3.506533E-01,1.296674E+04,5.314831E+00,4.234873E+04,1.302117E+05,3.506533E-01,6.483368E+03,5.190608E+00,4.762801E+04,1.359364E+05,3.506533E-01,1.272009E+04,5.343122E+00,4.294136E+04,1.305311E+05
00:30:00,8.599332E-01,0.000000E+00,8.599332E-01,7.859092E+03,1.900590E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.402647E+03,1.443490E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.217281E+03,2.038135E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.217281E+03,2.038135E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.859092E+03,1.900590E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.402647E+03,1.443490E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.217281E+03,2.038135E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.217281E+03,2.038135E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,7.848889E+00,8.946478E+04,2.020073E+05,3.506533E-01,0.000000E+00,7.691491E+00,8.631915E+04,1.986316E+05,3.506533E-01,0.000000E+00,7.781675E+00,8.805383E+04,2.023288E+05,3.506533E-01,0.000000E+00,7.777648E+00,8.800941E+04,2.022435E+05,3.506533E-01,1.296674E+04,5.259275E+00,4.171862E+04,1.190238E+05,3.506533E-01,6.483368E+03,5.137500E+00,4.702694E+04,1.248416E+05,3.506533E-01,1.272009E+04,5.288102E+00,4.231776E+04,1.193501E+05
00:40:00,8.599332E-01,0.000000E+00,8.599332E-01,7.778730E+03,1.892354E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.322285E+03,1.418300E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.136919E+03,2.010713E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.136919E+03,2.010713E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.778730E+03,1.892354E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.322285E+03,1.418300E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.136919E+03,2.010713E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.136919E+03,2.010713E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,7.653365E+00,8.727478E+04,1.996037E+05,3.506533E-01,0.000000E+00,7.496298E+00,8.413265E+04,1.961634E+05,3.506533E-01,0.000000E+00,7.586262E+00,8.586500E+04,1.998538E+05,3.506533E-01,0.000000E+00,7.582295E+00,8.582124E+04,1.997711E+05,3.506533E-01,1.296674E+04,5.209156E+00,4.115352E+04,1.129306E+05,3.506533E-01,6.483368E+03,5.089890E+00,4.649137E+04,1.187369E+05,3.506533E-01,1.272009E+04,5.238513E+00,4.175910E+04,1.132869E+05
00:50:00,8.599332E-01,0.000000E+00,8.599332E-01,7.698368E+03,1.884116E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.241922E+03,1.393203E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.056556E+03,1.983397E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.056556E+03,1.983397E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.698368E+03,1.884116E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.241922E+03,1.393203E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.056556E+03,1.983397E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.056556E+03,1.983397E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,7.462821E+00,8.513954E+04,1.972518E+05,3.506533E-01,0.000000E+00,7.306050E+00,8.200050E+04,1.937455E+05,3.506533E-01,0.000000E+00,7.395814E+00,8.373074E+04,1.974293E+05,3.506533E-01,0.000000E+00,7.391906E+00,8.368763E+04,1.973492E+05,3.506533E-01,1.296674E+04,5.163989E+00,4.064621E+04,1.115600E+05,3.506533E-01,6.483368E+03,5.047296E+00,4.601416E+04,1.173336E+05,3.506533E-01,1.272009E+04,5.193869E+00,4.125815E+04,1.119510E+05
01:00:00,8.599332E-01,0.000000E+00,8.599332E-01,7.618005E+03,1.875879E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.161560E+03,1.368199E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.976194E+03,1.956183E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.976194E+03,1.956183E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.618005E+03,1.875879E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.161560E+03,1.368199E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.976194E+03,1.956183E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.976194E+03,1.956183E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,7.277072E+00,8.305700E+04,1.949489E+05,3.506533E-01,0.000000E+00,7.120567E+00,7.992072E+04,1.913753E+05,3.506533E-01,0.000000E+00,7.210148E+00,8.164904E+04,1.950528E+05,3.506533E-01,0.000000E+00,7.206298E+00,8.160656E+04,1.949752E+05,3.506533E-01,1.296674E+04,5.123443E+00,4.019113E+04,1.125754E+05,3.506533E-01,6.483368E+03,5.009381E+00,4.558980E+04,1.183578E+05,3.506533E-01,1.272009E+04,5.153841E+00,4.080936E+04,1.129916E+05
01:10:00,8.599332E-01,0.000000E+00,8.599332E-01,7.564430E+03,1.870388E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.107985E+03,1.351581E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.922619E+03,1.938098E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.922619E+03,1.938098E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.564430E+03,1.870388E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.107985E+03,1.351581E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.922619E+03,1.938098E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.922619E+03,1.938098E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,7.097006E+00,8.104788E+04,1.927330E+05,3.506533E-01,0.000000E+00,6.940805E+00,7.791477E+04,1.891160E+05,3.506533E-01,0.000000E+00,7.030173E+00,7.964085E+04,1.927889E+05,3.506533E-01,0.000000E+00,7.026380E+00,7.959899E+04,1.927136E+05,3.506533E-01,1.296674E+04,4.955079E+00,3.832860E+04,1.103773E+05,3.506533E-01,6.483368E+03,4.842532E+00,4.374457E+04,1.161266E+05,3.506533E-01,1.272009E+04,4.985371E+00,3.894578E+04,1.108039E+05
01:20:00,8.599332E-01,0.000000E+00,8.599332E-01,7.510855E+03,1.864895E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.054410E+03,1.335004E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.869044E+03,1.920059E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.869044E+03,1.920059E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.510855E+03,1.864895E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.054410E+03,1.335004E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.869044E+03,1.920059E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.869044E+03,1.920059E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,6.921400E+00,7.908777E+04,1.905626E+05,3.506533E-01,0.000000E+00,6.765477E+00,7.595753E+04,1.869009E+05,3.506533E-01,0.000000E+00,6.854646E+00,7.768154E+04,1.905695E+05,3.506533E-01,0.000000E+00,6.850909E+00,7.764029E+04,1.904964E+05,3.506533E-01,1.296674E+04,4.792060E+00,3.652878E+04,1.081987E+05,3.506533E-01,6.483368E+03,4.681132E+00,4.196323E+04,1.139463E+05,3.506533E-01,1.272009E+04,4.822236E+00,3.714475E+04,1.086290E+05
01:30:00,8.599332E-01,0.000000E+00,8.599332E-01,7.457281E+03,1.859403E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.000835E+03,1.318467E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.815469E+03,1.902066E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.815469E+03,1.902066E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.457281E+03,1.859403E+04,8.599332E-01,0.000000E+00,8.599332E-01,4.000835E+03,1.318467E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.815469E+03,1.902066E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.815469E+03,1.902066E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,6.750109E+00,7.717507E+04,1.884358E+05,3.506533E-01,0.000000E+00,6.594440E+00,7.404742E+04,1.847286E+05,3.506533E-01,0.000000E+00,6.683424E+00,7.576951E+04,1.883931E+05,3.506533E-01,0.000000E+00,6.679741E+00,7.572886E+04,1.883221E+05,3.506533E-01,1.296674E+04,4.631835E+00,3.475692E+04,1.059208E+05,3.506533E-01,6.483368E+03,4.522558E+00,4.021022E+04,1.116773E+05,3.506533E-01,1.272009E+04,4.661902E+00,3.537174E+04,1.063532E+05
01:40:00,8.599332E-01,0.000000E+00,8.599332E-01,7.403706E+03,1.853912E+04,8.599332E-01,0.000000E+00,8.599332E-01,3.947260E+03,1.301971E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.761894E+03,1.884117E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.761894E+03,1.884117E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.403706E+03,1.853912E+04,8.599332E-01,0.000000E+00,8.599332E-01,3.947260E+03,1.301971E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.761894E+03,1.884117E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.761894E+03,1.884117E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,6.582995E+00,7.530825E+04,1.863508E+05,3.506533E-01,0.000000E+00,6.427557E+00,7.218293E+04,1.825971E+05,3.506533E-01,0.000000E+00,6.516369E+00,7.390324E+04,1.862581E+05,3.506533E-01,0.000000E+00,6.512739E+00,7.386317E+04,1.861890E+05,3.506533E-01,1.296674E+04,4.475146E+00,3.301995E+04,1.036458E+05,3.506533E-01,6.483368E+03,4.367562E+00,3.849264E+04,1.094143E+05,3.506533E-01,1.272009E+04,4.505107E+00,3.363361E+04,1.040806E+05
01:50:00,8.599332E-01,0.000000E+00,8.599332E-01,7.350131E+03,1.848421E+04,8.599332E-01,0.000000E+00,8.599332E-01,3.893686E+03,1.285516E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.708319E+03,1.866214E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.708319E+03,1.866214E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.350131E+03,1.848421E+04,8.599332E-01,0.000000E+00,8.599332E-01,3.893686E+03,1.285516E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.708319E+03,1.866214E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.708319E+03,1.866214E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,6.419927E+00,7.348587E+04,1.843061E+05,3.506533E-01,0.000000E+00,6.264700E+00,7.036263E+04,1.805051E+05,3.506533E-01,0.000000E+00,6.353350E+00,7.208130E+04,1.841628E+05,3.506533E-01,0.000000E+00,6.349772E+00,7.204180E+04,1.840956E+05,3.506533E-01,1.296674E+04,4.322103E+00,3.132033E+04,1.014201E+05,3.506533E-01,6.483368E+03,4.216250E+00,3.681285E+04,1.072021E+05,3.506533E-01,1.272009E+04,4.351960E+00,3.193287E+04,1.018582E+05
02:00:00,8.599332E-01,0.000000E+00,8.599332E-01,7.296556E+03,1.842928E+04,8.599332E-01,0.000000E+00,8.599332E-01,3.840111E+03,1.269101E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.654744E+03,1.848356E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.654744E+03,1.848356E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.296556E+03,1.842928E+04,8.599332E-01,0.000000E+00,8.599332E-01,3.840111E+03,1.269101E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.654744E+03,1.848356E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.654744E+03,1.848356E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,8.599332E-01,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,6.260782E+00,7.170654E+04,1.823001E+05,3.506533E-01,0.000000E+00,6.105745E+00,6.858516E+04,1.784508E+05,3.506533E-01,0.000000E+00,6.194244E+00,7.030231E+04,1.821056E+05,3.506533E-01,0.000000E+00,6.190716E+00,7.026336E+04,1.820402E+05,3.506533E-01,1.296674E+04,4.172695E+00,2.965944E+04,9.924513E+04,3.506533E-01,6.483368E+03,4.068610E+00,3.517218E+04,1.050425E+05,3.506533E-01,1.272009E+04,4.202452E+00,3.027089E+04,9.968716E+04
